Date;EC;AVAL;CIB;^GSPC;COP=X
18/07/2018; 9.43 ; 5.24 ; 24.92 ; 2,815.62 ; 2,869.00 
19/07/2018; 9.30 ; 5.26 ; 24.57 ; 2,804.49 ; 2,865.00 
20/07/2018; 9.46 ; 5.22 ; 24.58 ; 2,801.83 ; 2,881.00 
23/07/2018; 9.27 ; 5.22 ; 24.48 ; 2,806.98 ; 2,819.60 
24/07/2018; 9.29 ; 5.22 ; 24.47 ; 2,820.40 ; 2,898.00 
25/07/2018; 9.47 ; 5.14 ; 24.40 ; 2,846.07 ; 2,894.30 
26/07/2018; 9.46 ; 5.17 ; 24.21 ; 2,837.44 ; 2,881.70 
27/07/2018; 9.38 ; 5.17 ; 24.36 ; 2,818.82 ; 2,882.60 
30/07/2018; 9.72 ; 5.30 ; 24.29 ; 2,802.60 ; 2,874.60 
31/07/2018; 9.69 ; 5.08 ; 23.62 ; 2,816.29 ; 2,870.00 
1/08/2018; 9.79 ; 5.05 ; 23.94 ; 2,813.36 ; 2,888.00 
2/08/2018; 9.84 ; 5.11 ; 23.36 ; 2,827.22 ; 2,895.00 
3/08/2018; 9.67 ; 5.20 ; 24.13 ; 2,840.35 ; 2,902.00 
6/08/2018; 9.80 ; 5.15 ; 23.79 ; 2,850.40 ; 2,890.00 
7/08/2018; 9.93 ; 5.10 ; 23.54 ; 2,858.45 ; 2,899.00 
8/08/2018; 9.55 ; 5.10 ; 23.62 ; 2,857.70 ; 2,890.00 
9/08/2018; 9.38 ; 5.11 ; 23.63 ; 2,853.58 ; 2,908.20 
10/08/2018; 9.48 ; 5.06 ; 23.05 ; 2,833.28 ; 2,911.00 
13/08/2018; 9.26 ; 4.98 ; 22.63 ; 2,821.93 ; 2,942.00 
14/08/2018; 9.35 ; 5.03 ; 22.64 ; 2,839.96 ; 3,001.00 
15/08/2018; 8.90 ; 4.98 ; 22.33 ; 2,818.37 ; 3,011.00 
16/08/2018; 9.20 ; 5.03 ; 23.00 ; 2,840.69 ; 3,047.00 
17/08/2018; 9.30 ; 5.06 ; 22.91 ; 2,850.13 ; 3,019.00 
20/08/2018; 9.42 ; 4.98 ; 22.36 ; 2,857.05 ; 3,023.50 
21/08/2018; 9.56 ; 5.20 ; 22.93 ; 2,862.96 ; 3,029.00 
22/08/2018; 9.88 ; 5.16 ; 22.92 ; 2,861.82 ; 2,977.00 
23/08/2018; 9.81 ; 5.11 ; 22.44 ; 2,856.98 ; 2,960.40 
24/08/2018; 10.03 ; 5.15 ; 22.91 ; 2,874.69 ; 2,987.00 
27/08/2018; 10.20 ; 5.24 ; 23.37 ; 2,896.74 ; 2,932.90 
28/08/2018; 10.12 ; 5.20 ; 23.13 ; 2,897.52 ; 2,930.80 
29/08/2018; 10.25 ; 5.20 ; 22.69 ; 2,914.04 ; 2,966.80 
30/08/2018; 10.28 ; 5.15 ; 22.36 ; 2,901.13 ; 2,999.40 
31/08/2018; 10.25 ; 5.15 ; 22.31 ; 2,901.52 ; 3,026.90 
4/09/2018; 10.17 ; 4.96 ; 21.86 ; 2,896.72 ; 3,045.20 
5/09/2018; 10.00 ; 5.02 ; 21.56 ; 2,888.60 ; 3,088.10 
6/09/2018; 9.99 ; 4.94 ; 21.55 ; 2,878.05 ; 3,104.00 
7/09/2018; 10.13 ; 4.96 ; 21.28 ; 2,871.68 ; 3,089.90 
10/09/2018; 10.01 ; 5.05 ; 20.70 ; 2,877.13 ; 3,058.90 
11/09/2018; 10.22 ; 5.02 ; 20.18 ; 2,887.89 ; 3,088.00 
12/09/2018; 11.42 ; 5.14 ; 21.06 ; 2,888.92 ; 3,077.60 
13/09/2018; 11.29 ; 5.15 ; 20.71 ; 2,904.18 ; 3,051.00 
14/09/2018; 11.41 ; 5.13 ; 20.66 ; 2,904.98 ; 3,021.70 
17/09/2018; 11.70 ; 5.01 ; 20.87 ; 2,888.80 ; 3,022.00 
18/09/2018; 11.83 ; 4.99 ; 20.99 ; 2,904.31 ; 3,012.50 
19/09/2018; 11.48 ; 4.94 ; 21.35 ; 2,907.95 ; 3,012.00 
20/09/2018; 11.26 ; 4.96 ; 21.91 ; 2,930.75 ; 3,027.00 
21/09/2018; 11.24 ; 4.89 ; 21.63 ; 2,929.67 ; 3,020.30 
24/09/2018; 11.80 ; 4.94 ; 21.52 ; 2,919.37 ; 2,960.50 
25/09/2018; 11.94 ; 4.96 ; 21.63 ; 2,915.56 ; 2,960.00 
26/09/2018; 11.90 ; 4.98 ; 21.32 ; 2,905.97 ; 3,001.00 
27/09/2018; 12.07 ; 5.12 ; 21.56 ; 2,914.00 ; 2,997.40 
28/09/2018; 12.22 ; 5.07 ; 21.63 ; 2,913.98 ; 2,983.00 
1/10/2018; 12.54 ; 5.03 ; 21.98 ; 2,924.59 ; 2,959.00 
2/10/2018; 12.31 ; 5.03 ; 22.03 ; 2,923.43 ; 2,999.00 
3/10/2018; 12.51 ; 5.02 ; 22.14 ; 2,925.51 ; 3,014.00 
4/10/2018; 12.19 ; 5.00 ; 21.98 ; 2,901.61 ; 3,012.90 
5/10/2018; 12.09 ; 4.97 ; 21.89 ; 2,885.57 ; 3,033.00 
8/10/2018; 11.90 ; 4.96 ; 21.80 ; 2,884.43 ; 2,980.20 
9/10/2018; 12.13 ; 4.99 ; 21.62 ; 2,880.34 ; 3,041.10 
10/10/2018; 11.65 ; 4.86 ; 20.74 ; 2,785.68 ; 3,059.00 
11/10/2018; 11.41 ; 4.78 ; 20.71 ; 2,728.37 ; 3,093.40 
12/10/2018; 11.57 ; 4.80 ; 20.83 ; 2,767.13 ; 3,090.80 
15/10/2018; 11.22 ; 4.78 ; 20.85 ; 2,750.79 ; 3,095.00 
16/10/2018; 11.67 ; 4.88 ; 21.52 ; 2,809.92 ; 3,092.50 
17/10/2018; 11.74 ; 4.88 ; 21.21 ; 2,809.21 ; 3,054.90 
18/10/2018; 11.50 ; 4.77 ; 20.56 ; 2,768.78 ; 3,057.10 
19/10/2018; 11.61 ; 4.73 ; 20.38 ; 2,767.78 ; 3,091.40 
22/10/2018; 11.70 ; 4.73 ; 20.29 ; 2,755.88 ; 3,076.30 
23/10/2018; 11.22 ; 4.65 ; 20.13 ; 2,740.69 ; 3,083.00 
24/10/2018; 10.54 ; 4.51 ; 19.66 ; 2,656.10 ; 3,118.00 
25/10/2018; 10.67 ; 4.47 ; 19.23 ; 2,705.57 ; 3,165.00 
26/10/2018; 10.70 ; 4.40 ; 19.20 ; 2,658.69 ; 3,169.00 
29/10/2018; 10.48 ; 4.46 ; 19.43 ; 2,641.25 ; 3,111.40 
30/10/2018; 10.64 ; 4.58 ; 19.09 ; 2,682.63 ; 3,187.10 
31/10/2018; 10.55 ; 4.59 ; 19.15 ; 2,711.74 ; 3,204.00 
1/11/2018; 9.90 ; 4.76 ; 20.10 ; 2,740.37 ; 3,215.00 
2/11/2018; 9.78 ; 4.79 ; 20.19 ; 2,723.06 ; 3,190.00 
5/11/2018; 10.07 ; 4.73 ; 20.16 ; 2,738.31 ; 3,183.00 
6/11/2018; 9.91 ; 4.76 ; 20.24 ; 2,755.45 ; 3,181.00 
7/11/2018; 10.14 ; 4.82 ; 20.96 ; 2,813.89 ; 3,146.00 
8/11/2018; 9.83 ; 4.78 ; 21.16 ; 2,806.83 ; 3,139.40 
9/11/2018; 9.96 ; 4.80 ; 20.99 ; 2,781.01 ; 3,150.00 
12/11/2018; 9.63 ; 4.69 ; 20.25 ; 2,726.22 ; 3,175.90 
13/11/2018; 9.15 ; 4.63 ; 20.23 ; 2,722.18 ; 3,172.30 
14/11/2018; 9.26 ; 4.58 ; 20.77 ; 2,701.58 ; 3,186.00 
15/11/2018; 9.36 ; 4.73 ; 21.86 ; 2,730.20 ; 3,201.00 
16/11/2018; 9.35 ; 4.89 ; 22.16 ; 2,736.27 ; 3,196.70 
19/11/2018; 9.11 ; 4.86 ; 21.79 ; 2,690.73 ; 3,120.90 
20/11/2018; 8.71 ; 4.67 ; 21.36 ; 2,641.89 ; 3,173.00 
21/11/2018; 8.95 ; 4.34 ; 21.62 ; 2,649.93 ; 3,198.00 
23/11/2018; 8.48 ; 4.25 ; 21.12 ; 2,632.56 ; 3,190.30 
26/11/2018; 8.56 ; 4.24 ; 21.71 ; 2,673.45 ; 3,146.70 
27/11/2018; 8.69 ; 4.13 ; 21.12 ; 2,682.17 ; 3,242.00 
28/11/2018; 8.61 ; 4.16 ; 20.98 ; 2,743.79 ; 3,252.40 
29/11/2018; 8.70 ; 4.20 ; 21.19 ; 2,737.80 ; 3,265.00 
30/11/2018; 8.71 ; 4.16 ; 20.75 ; 2,760.17 ; 3,236.00 
3/12/2018; 9.28 ; 4.24 ; 21.63 ; 2,790.37 ; 3,210.20 
4/12/2018; 8.94 ; 4.26 ; 21.53 ; 2,700.06 ; 3,197.00 
6/12/2018; 8.79 ; 4.24 ; 21.41 ; 2,695.95 ; 3,168.70 
7/12/2018; 8.89 ; 4.29 ; 21.19 ; 2,633.08 ; 3,184.00 
10/12/2018; 8.59 ; 4.26 ; 21.03 ; 2,637.72 ; 3,145.00 
11/12/2018; 8.49 ; 4.29 ; 21.34 ; 2,636.78 ; 3,189.00 
12/12/2018; 8.64 ; 4.22 ; 21.33 ; 2,651.07 ; 3,184.00 
13/12/2018; 8.48 ; 4.24 ; 21.09 ; 2,650.54 ; 3,167.00 
14/12/2018; 8.33 ; 4.09 ; 20.88 ; 2,599.95 ; 3,178.00 
17/12/2018; 8.18 ; 4.07 ; 20.50 ; 2,545.94 ; 3,193.00 
18/12/2018; 7.93 ; 3.96 ; 20.43 ; 2,546.16 ; 3,188.10 
19/12/2018; 7.85 ; 3.87 ; 20.03 ; 2,506.96 ; 3,203.00 
20/12/2018; 7.48 ; 3.86 ; 19.25 ; 2,467.42 ; 3,217.00 
21/12/2018; 7.33 ; 3.75 ; 18.85 ; 2,416.62 ; 3,268.00 
24/12/2018; 6.94 ; 3.68 ; 18.78 ; 2,351.10 ; 3,292.00 
26/12/2018; 7.58 ; 3.82 ; 19.59 ; 2,467.70 ; 3,293.50 
27/12/2018; 7.52 ; 3.81 ; 19.82 ; 2,488.83 ; 3,282.00 
28/12/2018; 7.32 ; 3.82 ; 19.81 ; 2,485.74 ; 3,273.00 
31/12/2018; 7.20 ; 3.89 ; 19.93 ; 2,506.85 ; 3,245.00 
2/01/2019; 7.47 ; 4.00 ; 20.57 ; 2,510.03 ; 3,245.00 
3/01/2019; 7.49 ; 4.02 ; 20.45 ; 2,447.89 ; 3,235.00 
4/01/2019; 7.94 ; 4.25 ; 21.33 ; 2,531.94 ; 3,243.00 
7/01/2019; 8.06 ; 4.26 ; 21.28 ; 2,549.69 ; 3,191.00 
8/01/2019; 8.29 ; 4.27 ; 21.72 ; 2,574.41 ; 3,179.00 
9/01/2019; 8.51 ; 4.34 ; 22.53 ; 2,584.96 ; 3,160.30 
10/01/2019; 8.48 ; 4.49 ; 22.66 ; 2,596.64 ; 3,132.50 
11/01/2019; 8.36 ; 4.51 ; 22.74 ; 2,596.26 ; 3,135.00 
14/01/2019; 8.27 ; 4.52 ; 22.80 ; 2,582.61 ; 3,145.20 
15/01/2019; 8.45 ; 4.49 ; 22.76 ; 2,610.30 ; 3,137.00 
16/01/2019; 8.52 ; 4.52 ; 22.89 ; 2,616.10 ; 3,130.00 
17/01/2019; 8.43 ; 4.47 ; 22.73 ; 2,635.96 ; 3,115.00 
18/01/2019; 8.42 ; 4.44 ; 23.00 ; 2,670.71 ; 3,130.00 
22/01/2019; 8.24 ; 4.34 ; 22.87 ; 2,632.90 ; 3,124.30 
23/01/2019; 8.11 ; 4.31 ; 22.76 ; 2,638.70 ; 3,134.60 
24/01/2019; 8.13 ; 4.41 ; 22.83 ; 2,642.33 ; 3,149.00 
25/01/2019; 8.14 ; 4.51 ; 22.79 ; 2,664.76 ; 3,169.00 
28/01/2019; 8.07 ; 4.49 ; 22.67 ; 2,643.85 ; 3,112.10 
29/01/2019; 8.18 ; 4.50 ; 22.71 ; 2,640.00 ; 3,155.00 
30/01/2019; 8.35 ; 4.52 ; 22.80 ; 2,681.05 ; 3,159.50 
31/01/2019; 8.55 ; 4.58 ; 23.33 ; 2,704.10 ; 3,161.00 
1/02/2019; 8.57 ; 4.55 ; 23.54 ; 2,706.53 ; 3,131.10 
4/02/2019; 8.57 ; 4.70 ; 24.32 ; 2,724.87 ; 3,087.00 
5/02/2019; 8.58 ; 4.74 ; 24.49 ; 2,737.70 ; 3,085.00 
6/02/2019; 8.53 ; 4.72 ; 24.46 ; 2,731.61 ; 3,048.00 
7/02/2019; 8.34 ; 4.69 ; 24.27 ; 2,706.05 ; 3,104.00 
8/02/2019; 8.37 ; 4.67 ; 24.14 ; 2,707.88 ; 3,115.00 
11/02/2019; 8.21 ; 4.67 ; 23.83 ; 2,709.80 ; 3,074.70 
12/02/2019; 8.52 ; 4.72 ; 23.74 ; 2,744.73 ; 3,136.00 
13/02/2019; 8.54 ; 4.70 ; 23.49 ; 2,753.03 ; 3,124.00 
14/02/2019; 8.53 ; 4.71 ; 23.70 ; 2,745.73 ; 3,135.00 
15/02/2019; 8.81 ; 4.75 ; 23.85 ; 2,775.60 ; 3,149.00 
19/02/2019; 8.85 ; 4.83 ; 23.65 ; 2,779.76 ; 3,129.70 
20/02/2019; 9.00 ; 4.81 ; 23.98 ; 2,784.70 ; 3,114.00 
21/02/2019; 8.86 ; 4.81 ; 24.09 ; 2,774.88 ; 3,109.00 
22/02/2019; 8.98 ; 4.88 ; 24.86 ; 2,792.67 ; 3,122.00 
25/02/2019; 9.18 ; 4.97 ; 25.21 ; 2,796.11 ; 3,079.00 
26/02/2019; 9.35 ; 5.06 ; 25.35 ; 2,793.90 ; 3,097.60 
27/02/2019; 9.55 ; 4.99 ; 25.37 ; 2,792.38 ; 3,079.00 
28/02/2019; 9.18 ; 5.13 ; 25.28 ; 2,784.49 ; 3,069.00 
1/03/2019; 9.30 ; 5.04 ; 25.08 ; 2,803.69 ; 3,080.00 
4/03/2019; 9.43 ; 5.01 ; 25.25 ; 2,792.81 ; 3,094.00 
5/03/2019; 9.44 ; 5.00 ; 25.47 ; 2,789.65 ; 3,091.20 
6/03/2019; 9.30 ; 5.10 ; 25.61 ; 2,771.45 ; 3,095.00 
7/03/2019; 9.18 ; 5.02 ; 25.40 ; 2,748.93 ; 3,103.70 
8/03/2019; 8.97 ; 5.00 ; 24.78 ; 2,743.07 ; 3,115.60 
11/03/2019; 9.17 ; 5.00 ; 25.27 ; 2,783.30 ; 3,091.70 
12/03/2019; 9.31 ; 5.07 ; 25.47 ; 2,791.52 ; 3,177.00 
13/03/2019; 9.62 ; 5.01 ; 26.18 ; 2,810.92 ; 3,147.00 
14/03/2019; 9.57 ; 5.06 ; 26.56 ; 2,808.48 ; 3,144.00 
15/03/2019; 9.70 ; 5.08 ; 26.73 ; 2,822.48 ; 3,140.00 
18/03/2019; 10.09 ; 5.18 ; 27.20 ; 2,832.94 ; 3,120.00 
19/03/2019; 10.17 ; 5.23 ; 27.59 ; 2,832.57 ; 3,081.70 
20/03/2019; 10.35 ; 5.23 ; 27.81 ; 2,824.23 ; 3,096.00 
21/03/2019; 10.45 ; 5.18 ; 28.55 ; 2,854.88 ; 3,087.30 
22/03/2019; 9.87 ; 5.14 ; 27.18 ; 2,800.71 ; 3,086.00 
25/03/2019; 9.84 ; 5.08 ; 27.05 ; 2,798.36 ; 3,038.90 
26/03/2019; 10.04 ; 5.10 ; 27.19 ; 2,818.46 ; 3,126.00 
27/03/2019; 9.69 ; 5.08 ; 26.51 ; 2,805.37 ; 3,153.70 
28/03/2019; 9.64 ; 5.08 ; 26.63 ; 2,815.44 ; 3,194.50 
29/03/2019; 9.73 ; 5.17 ; 26.71 ; 2,834.40 ; 3,189.50 
1/04/2019; 9.93 ; 5.19 ; 26.73 ; 2,867.19 ; 3,183.50 
2/04/2019; 9.91 ; 5.18 ; 27.07 ; 2,867.24 ; 3,143.20 
3/04/2019; 9.90 ; 5.20 ; 27.42 ; 2,873.40 ; 3,139.40 
4/04/2019; 9.71 ; 5.26 ; 27.93 ; 2,879.39 ; 3,121.00 
5/04/2019; 9.79 ; 5.32 ; 28.60 ; 2,892.74 ; 3,130.90 
8/04/2019; 9.97 ; 5.44 ; 29.11 ; 2,895.77 ; 3,122.00 
9/04/2019; 9.80 ; 5.63 ; 28.91 ; 2,878.20 ; 3,113.00 
10/04/2019; 9.92 ; 5.61 ; 28.90 ; 2,888.21 ; 3,113.00 
11/04/2019; 9.67 ; 5.60 ; 28.52 ; 2,888.32 ; 3,093.00 
12/04/2019; 9.53 ; 5.56 ; 28.31 ; 2,907.41 ; 3,058.00 
15/04/2019; 9.33 ; 5.50 ; 27.63 ; 2,905.58 ; 3,074.60 
16/04/2019; 9.36 ; 5.48 ; 27.40 ; 2,907.06 ; 3,135.80 
17/04/2019; 9.22 ; 5.55 ; 27.84 ; 2,900.45 ; 3,160.00 
18/04/2019; 9.03 ; 5.49 ; 27.94 ; 2,905.03 ; 3,164.70 
22/04/2019; 9.44 ; 5.48 ; 28.24 ; 2,907.97 ; 3,146.00 
23/04/2019; 9.47 ; 5.49 ; 28.08 ; 2,933.68 ; 3,148.30 
24/04/2019; 9.20 ; 5.37 ; 27.63 ; 2,927.25 ; 3,178.30 
25/04/2019; 9.21 ; 5.34 ; 27.61 ; 2,926.17 ; 3,214.30 
26/04/2019; 9.06 ; 5.34 ; 27.73 ; 2,939.88 ; 3,233.00 
29/04/2019; 9.02 ; 5.34 ; 27.35 ; 2,943.03 ; 3,181.90 
30/04/2019; 9.01 ; 5.26 ; 26.70 ; 2,945.83 ; 3,249.30 
1/05/2019; 8.81 ; 5.27 ; 26.39 ; 2,923.73 ; 3,234.60 
2/05/2019; 8.79 ; 5.24 ; 25.93 ; 2,917.52 ; 3,228.70 
3/05/2019; 8.82 ; 5.25 ; 25.58 ; 2,945.64 ; 3,262.00 
6/05/2019; 8.73 ; 5.20 ; 25.42 ; 2,932.47 ; 3,240.20 
7/05/2019; 8.57 ; 5.16 ; 24.99 ; 2,884.05 ; 3,251.50 
8/05/2019; 8.81 ; 5.16 ; 25.54 ; 2,879.42 ; 3,288.60 
9/05/2019; 9.06 ; 5.12 ; 25.69 ; 2,870.72 ; 3,291.00 
10/05/2019; 9.09 ; 5.08 ; 26.27 ; 2,881.40 ; 3,274.00 
13/05/2019; 8.92 ; 4.96 ; 25.12 ; 2,811.87 ; 3,278.80 
14/05/2019; 9.00 ; 4.90 ; 25.10 ; 2,834.41 ; 3,301.00 
15/05/2019; 9.05 ; 4.82 ; 25.07 ; 2,850.96 ; 3,284.60 
16/05/2019; 9.15 ; 4.75 ; 24.90 ; 2,876.32 ; 3,286.30 
17/05/2019; 9.03 ; 4.70 ; 24.29 ; 2,859.53 ; 3,306.00 
20/05/2019; 8.89 ; 4.69 ; 24.13 ; 2,840.23 ; 3,320.00 
21/05/2019; 9.02 ; 4.76 ; 24.31 ; 2,864.36 ; 3,350.00 
23/05/2019; 8.51 ; 4.64 ; 23.78 ; 2,822.24 ; 3,300.90 
24/05/2019; 8.71 ; 4.76 ; 23.96 ; 2,826.06 ; 3,375.00 
28/05/2019; 8.10 ; 4.60 ; 23.64 ; 2,802.39 ; 3,357.40 
29/05/2019; 8.31 ; 4.67 ; 24.48 ; 2,783.02 ; 3,321.80 
30/05/2019; 8.16 ; 4.69 ; 24.61 ; 2,788.86 ; 3,350.00 
31/05/2019; 7.99 ; 4.66 ; 24.72 ; 2,752.06 ; 3,362.00 
3/06/2019; 8.20 ; 4.71 ; 24.28 ; 2,744.45 ; 3,304.60 
4/06/2019; 8.36 ; 4.73 ; 25.41 ; 2,803.27 ; 3,372.00 
5/06/2019; 8.15 ; 4.66 ; 25.06 ; 2,826.15 ; 3,372.00 
6/06/2019; 8.22 ; 4.68 ; 25.38 ; 2,843.49 ; 3,303.00 
7/06/2019; 8.53 ; 4.77 ; 25.54 ; 2,873.34 ; 3,286.00 
10/06/2019; 8.46 ; 4.84 ; 25.66 ; 2,886.73 ; 3,266.00 
11/06/2019; 8.38 ; 4.86 ; 26.26 ; 2,885.72 ; 3,249.90 
12/06/2019; 8.10 ; 4.87 ; 25.85 ; 2,879.84 ; 3,254.00 
13/06/2019; 8.28 ; 4.98 ; 25.90 ; 2,891.64 ; 3,265.00 
14/06/2019; 8.26 ; 4.99 ; 25.58 ; 2,886.98 ; 3,266.00 
17/06/2019; 8.36 ; 4.97 ; 25.31 ; 2,889.67 ; 3,231.80 
18/06/2019; 8.61 ; 5.10 ; 26.11 ; 2,917.75 ; 3,287.30 
19/06/2019; 8.77 ; 5.12 ; 26.72 ; 2,926.46 ; 3,253.00 
20/06/2019; 9.06 ; 5.23 ; 26.94 ; 2,954.18 ; 3,248.20 
21/06/2019; 9.13 ; 5.13 ; 26.73 ; 2,950.46 ; 3,188.00 
24/06/2019; 9.14 ; 5.26 ; 27.15 ; 2,945.35 ; 3,184.80 
25/06/2019; 9.13 ; 5.30 ; 26.99 ; 2,917.38 ; 3,197.30 
26/06/2019; 9.15 ; 5.27 ; 27.23 ; 2,913.78 ; 3,188.00 
27/06/2019; 8.97 ; 5.28 ; 26.96 ; 2,924.92 ; 3,183.00 
28/06/2019; 8.92 ; 5.38 ; 27.04 ; 2,941.76 ; 3,196.40 
1/07/2019; 9.13 ; 5.40 ; 27.09 ; 2,964.33 ; 3,211.00 
2/07/2019; 8.82 ; 5.31 ; 26.81 ; 2,973.01 ; 3,208.00 
3/07/2019; 8.93 ; 5.32 ; 26.79 ; 2,995.82 ; 3,164.30 
5/07/2019; 9.15 ; 5.55 ; 27.03 ; 2,990.41 ; 3,194.00 
8/07/2019; 9.11 ; 5.42 ; 26.79 ; 2,975.95 ; 3,207.00 
9/07/2019; 9.12 ; 5.49 ; 26.86 ; 2,979.63 ; 3,207.20 
10/07/2019; 9.35 ; 5.49 ; 27.09 ; 2,993.07 ; 3,216.00 
11/07/2019; 9.35 ; 5.46 ; 27.40 ; 2,999.91 ; 3,204.00 
12/07/2019; 9.33 ; 5.40 ; 27.26 ; 3,013.77 ; 3,207.20 
15/07/2019; 9.26 ; 5.47 ; 27.53 ; 3,014.30 ; 3,207.20 
16/07/2019; 9.20 ; 5.51 ; 27.99 ; 3,004.04 ; 3,188.00 
17/07/2019; 9.20 ; 5.54 ; 27.86 ; 2,984.42 ; 3,198.00 
18/07/2019; 9.08 ; 5.46 ; 27.47 ; 2,995.11 ; 3,183.00 
19/07/2019; 9.23 ; 5.47 ; 27.82 ; 2,976.61 ; 3,172.00 
22/07/2019; 9.28 ; 5.49 ; 27.48 ; 2,985.03 ; 3,133.70 
23/07/2019; 9.21 ; 5.49 ; 27.95 ; 3,005.47 ; 3,172.10 
24/07/2019; 9.13 ; 5.48 ; 27.36 ; 3,019.56 ; 3,184.60 
25/07/2019; 9.07 ; 5.32 ; 27.13 ; 3,003.67 ; 3,198.00 
26/07/2019; 8.98 ; 5.34 ; 27.03 ; 3,025.86 ; 3,198.00 
29/07/2019; 8.87 ; 5.30 ; 26.70 ; 3,020.97 ; 3,237.00 
30/07/2019; 8.80 ; 5.11 ; 26.28 ; 3,013.18 ; 3,271.30 
31/07/2019; 8.74 ; 5.09 ; 26.43 ; 2,980.38 ; 3,296.00 
1/08/2019; 8.53 ; 5.05 ; 25.52 ; 2,953.56 ; 3,289.80 
2/08/2019; 8.38 ; 5.01 ; 25.78 ; 2,932.05 ; 3,338.00 
5/08/2019; 8.04 ; 4.79 ; 24.58 ; 2,844.74 ; 3,382.00 
6/08/2019; 8.11 ; 4.87 ; 25.78 ; 2,881.77 ; 3,453.00 
7/08/2019; 7.94 ; 4.96 ; 26.45 ; 2,883.98 ; 3,425.00 
8/08/2019; 8.22 ; 4.99 ; 26.79 ; 2,938.09 ; 3,445.00 
9/08/2019; 8.14 ; 4.98 ; 26.77 ; 2,918.65 ; 3,366.00 
12/08/2019; 7.98 ; 4.93 ; 26.39 ; 2,882.70 ; 3,393.00 
13/08/2019; 8.14 ; 5.01 ; 27.28 ; 2,926.32 ; 3,427.90 
14/08/2019; 7.74 ; 4.80 ; 26.24 ; 2,840.60 ; 3,393.50 
15/08/2019; 7.66 ; 4.84 ; 26.49 ; 2,847.60 ; 3,446.20 
16/08/2019; 7.79 ; 4.89 ; 26.91 ; 2,888.68 ; 3,437.20 
19/08/2019; 7.85 ; 4.86 ; 27.45 ; 2,923.65 ; 3,439.50 
20/08/2019; 7.80 ; 4.95 ; 27.27 ; 2,900.51 ; 3,427.00 
21/08/2019; 7.92 ; 5.06 ; 26.82 ; 2,924.43 ; 3,419.20 
22/08/2019; 7.73 ; 4.96 ; 26.52 ; 2,922.95 ; 3,377.10 
23/08/2019; 7.45 ; 4.84 ; 25.82 ; 2,847.11 ; 3,374.00 
26/08/2019; 7.55 ; 4.87 ; 26.06 ; 2,878.38 ; 3,290.00 
27/08/2019; 7.46 ; 4.74 ; 25.87 ; 2,869.16 ; 3,431.00 
28/08/2019; 7.45 ; 4.81 ; 25.84 ; 2,887.94 ; 3,458.80 
29/08/2019; 7.59 ; 4.98 ; 26.32 ; 2,924.58 ; 3,473.00 
30/08/2019; 7.70 ; 4.99 ; 26.39 ; 2,926.46 ; 3,436.00 
3/09/2019; 7.66 ; 5.00 ; 26.20 ; 2,906.27 ; 3,448.00 
4/09/2019; 7.86 ; 5.04 ; 26.64 ; 2,937.78 ; 3,437.00 
5/09/2019; 8.06 ; 5.08 ; 26.19 ; 2,976.00 ; 3,399.90 
6/09/2019; 8.18 ; 5.08 ; 26.32 ; 2,978.71 ; 3,374.60 
9/09/2019; 8.26 ; 5.07 ; 26.08 ; 2,978.43 ; 3,302.10 
10/09/2019; 8.37 ; 5.04 ; 26.06 ; 2,979.39 ; 3,303.00 
11/09/2019; 8.33 ; 5.15 ; 27.03 ; 3,000.93 ; 3,360.80 
12/09/2019; 8.51 ; 5.22 ; 26.95 ; 3,009.57 ; 3,374.00 
13/09/2019; 8.38 ; 5.19 ; 26.35 ; 3,007.39 ; 3,353.40 
16/09/2019; 8.76 ; 5.25 ; 27.02 ; 2,997.96 ; 3,355.10 
17/09/2019; 8.66 ; 5.15 ; 27.08 ; 3,005.70 ; 3,362.00 
18/09/2019; 8.62 ; 5.20 ; 26.86 ; 3,006.73 ; 3,377.80 
19/09/2019; 8.58 ; 5.21 ; 26.87 ; 3,006.79 ; 3,372.00 
20/09/2019; 8.57 ; 5.14 ; 26.65 ; 2,992.07 ; 3,376.40 
23/09/2019; 8.51 ; 5.15 ; 26.93 ; 2,991.78 ; 3,403.70 
24/09/2019; 8.42 ; 5.16 ; 27.14 ; 2,966.60 ; 3,434.00 
25/09/2019; 8.38 ; 5.13 ; 27.36 ; 2,984.87 ; 3,433.00 
26/09/2019; 8.43 ; 5.11 ; 27.21 ; 2,977.62 ; 3,431.00 
27/09/2019; 8.40 ; 5.07 ; 26.83 ; 2,961.79 ; 3,443.00 
30/09/2019; 8.30 ; 5.10 ; 26.37 ; 2,976.74 ; 3,400.70 
1/10/2019; 8.18 ; 5.06 ; 26.35 ; 2,940.25 ; 3,421.00 
2/10/2019; 8.05 ; 5.04 ; 26.33 ; 2,887.61 ; 3,423.80 
3/10/2019; 8.27 ; 5.11 ; 27.03 ; 2,910.63 ; 3,438.50 
4/10/2019; 8.30 ; 5.20 ; 27.09 ; 2,952.01 ; 3,444.00 
7/10/2019; 8.29 ; 5.16 ; 26.67 ; 2,938.79 ; 3,405.70 
8/10/2019; 8.15 ; 5.05 ; 26.39 ; 2,893.06 ; 3,439.00 
9/10/2019; 8.20 ; 5.14 ; 26.33 ; 2,919.40 ; 3,448.00 
10/10/2019; 8.32 ; 5.08 ; 26.57 ; 2,938.13 ; 3,464.00 
